base_pr,other_llm_version,bleu,jaccard,edit_distance,sbert_cosine,bertscore_precision,bertscore_recall,bertscore_f1,title_rouge1,title_rouge2,title_rougeL,body_rouge1,body_rouge2,body_rougeL,tfidf_cosine,baseline_path,llm_path
5_degraded,5_deepseek deepthink r1_degraded,0.011705308419305662,0.12698412698412698,0.676759410801964,0.8445581,0.8623499870300293,0.8544528484344482,0.8583832383155823,0.5454545454545454,0.0,0.5454545454545454,0.4505494505494505,0.2444444444444444,0.3736263736263737,0.38960967232075766,experiment/prs\5\versions\degraded\degraded_pr.json,experiment/prs\5\other_llms\deepseek deepthink r1\versions\degraded\degraded_pr.json
5_degraded,5_gemini 2.0 flash thinking_degraded,0.010804022567891498,0.16666666666666666,0.7399893219434063,0.7393414,0.8272562026977539,0.844043493270874,0.8355655670166016,0.2222222222222222,0.0,0.2222222222222222,0.33333333333333337,0.03424657534246575,0.14965986394557823,0.5307654817412255,experiment/prs\5\versions\degraded\degraded_pr.json,experiment/prs\5\other_llms\gemini 2.0 flash thinking\versions\degraded\degraded_pr.json
5_degraded,5_grok 3 (thinking)_degraded,0.018401890698999977,0.16756756756756758,0.6530278232405892,0.8435956,0.8943496942520142,0.8790618777275085,0.8866398930549622,0.2222222222222222,0.0,0.2222222222222222,0.4210526315789474,0.2127659574468085,0.3473684210526316,0.4181386244919387,experiment/prs\5\versions\degraded\degraded_pr.json,experiment/prs\5\other_llms\grok 3 (thinking)\versions\degraded\degraded_pr.json
5_degraded,5_qwen2.5-max (thinking QwQ)_degraded,0.007372785306795618,0.12209302325581395,0.6833060556464812,0.7656413,0.8821285963058472,0.8586726188659668,0.8702425956726074,0.3636363636363636,0.0,0.3636363636363636,0.4444444444444444,0.20118343195266272,0.35087719298245607,0.35371572808596075,experiment/prs\5\versions\degraded\degraded_pr.json,experiment/prs\5\other_llms\qwen2.5-max (thinking QwQ)\versions\degraded\degraded_pr.json
5_improved_degraded,5_claude 3.7 sonnet_improved_degraded,0.08396082923847481,0.21621621621621623,0.7173968741993338,0.84136844,0.8918593525886536,0.8923534154891968,0.892106294631958,0.39999999999999997,0.33333333333333326,0.39999999999999997,0.594704684317719,0.22494887525562374,0.3543788187372708,0.6931185964947553,experiment/prs\5\versions\improved_degraded\improved_degraded.json,experiment/prs\5\other_llms\claude 3.7 sonnet\versions\improved_degraded\improved_degraded_pr.json
5_improved_degraded,5_deepseek deepthink r1_improved_degraded,0.01256100321517672,0.13783783783783785,0.778059377262853,0.8224236,0.8536891341209412,0.8609800338745117,0.8573190569877625,0.2105263157894737,0.11764705882352941,0.2105263157894737,0.42857142857142855,0.1339712918660287,0.2285714285714286,0.47943856732272433,experiment/prs\5\versions\improved_degraded\improved_degraded.json,experiment/prs\5\other_llms\deepseek deepthink r1\versions\improved_degraded\improved_degraded_pr.json
5_improved_degraded,5_gemini 2.0 flash thinking_improved_degraded,0.13515221191509524,0.2634730538922156,0.688588007736944,0.8466858,0.8982207179069519,0.8940407633781433,0.896125853061676,0.2105263157894737,0.0,0.10526315789473685,0.6444444444444444,0.2455357142857143,0.35555555555555557,0.8246370817820782,experiment/prs\5\versions\improved_degraded\improved_degraded.json,experiment/prs\5\other_llms\gemini 2.0 flash thinking\versions\improved_degraded\improved_degraded_pr.json
5_improved_degraded,5_grok 3 (thinking)_improved_degraded,0.13934662875040682,0.2770700636942675,0.634816247582205,0.8422933,0.8979041576385498,0.8907139301300049,0.8942945599555969,0.33333333333333337,0.0909090909090909,0.24999999999999994,0.5921052631578947,0.23348017621145373,0.36842105263157904,0.8125974048086945,experiment/prs\5\versions\improved_degraded\improved_degraded.json,experiment/prs\5\other_llms\grok 3 (thinking)\versions\improved_degraded\improved_degraded_pr.json
5_improved_degraded,5_qwen2.5-max (thinking QwQ)_improved_degraded,0.03157653342583172,0.1606060606060606,0.6866537717601547,0.8978517,0.8842769861221313,0.880108654499054,0.8821878433227539,0.3,0.22222222222222224,0.3,0.5138539042821159,0.19746835443037977,0.3022670025188917,0.6540474990084886,experiment/prs\5\versions\improved_degraded\improved_degraded.json,experiment/prs\5\other_llms\qwen2.5-max (thinking QwQ)\versions\improved_degraded\improved_degraded_pr.json
5_improved_original,5_claude 3.7 sonnet_improved_original,0.08747746696941079,0.25968109339407747,0.6931392931392931,0.8856338,0.8681105375289917,0.8741773962974548,0.8711333870887756,0.6666666666666666,0.30769230769230765,0.6666666666666666,0.5017301038062284,0.18402777777777776,0.2941176470588236,0.829496089088107,experiment/prs\5\versions\improved_original\improved_original_pr.json,experiment/prs\5\other_llms\claude 3.7 sonnet\versions\improved_original\improved_original_pr.json
5_improved_original,5_deepseek deepthink r1_improved_original,0.0942817453401672,0.1850828729281768,0.7302918483730292,0.9047816,0.8606703877449036,0.8664618730545044,0.8635563850402832,0.4444444444444444,0.0,0.33333333333333326,0.4270833333333333,0.1675392670157068,0.19791666666666666,0.5848126513616418,experiment/prs\5\versions\improved_original\improved_original_pr.json,experiment/prs\5\other_llms\deepseek deepthink r1\versions\improved_original\improved_original_pr.json
5_improved_original,5_gemini 2.0 flash thinking_improved_original,0.09019699344594981,0.2699228791773779,0.7028839704896043,0.90896845,0.8684332966804504,0.8789380788803101,0.8736541271209717,0.47058823529411764,0.13333333333333333,0.47058823529411764,0.5259515570934256,0.23958333333333334,0.2941176470588236,0.8247633107302683,experiment/prs\5\versions\improved_original\improved_original_pr.json,experiment/prs\5\other_llms\gemini 2.0 flash thinking\versions\improved_original\improved_original_pr.json
5_improved_original,5_grok 3 (thinking)_improved_original,0.09929308298904031,0.26184538653366585,0.6771929824561403,0.84458923,0.8782798051834106,0.8808361887931824,0.8795561790466309,0.4,0.1111111111111111,0.4,0.5076142131979696,0.20033955857385397,0.3181049069373942,0.809469091572259,experiment/prs\5\versions\improved_original\improved_original_pr.json,experiment/prs\5\other_llms\grok 3 (thinking)\versions\improved_original\improved_original_pr.json
5_improved_original,5_qwen2.5-max (thinking QwQ)_improved_original,0.10977533042448195,0.26366559485530544,0.7069306930693069,0.9203135,0.8745302557945251,0.8888587951660156,0.8816362619400024,0.2222222222222222,0.0,0.2222222222222222,0.6033519553072626,0.28089887640449435,0.3910614525139665,0.7240573504094049,experiment/prs\5\versions\improved_original\improved_original_pr.json,experiment/prs\5\other_llms\qwen2.5-max (thinking QwQ)\versions\improved_original\improved_original_pr.json
6_degraded,6_claude 3.7 sonnet_degraded,0.032195826136148756,0.1977401129943503,0.7123877917414722,0.87549263,0.8427066802978516,0.8556511402130127,0.8491296172142029,0.761904761904762,0.7368421052631579,0.761904761904762,0.47058823529411764,0.125,0.47058823529411764,0.6723307885762918,experiment/prs\6\versions\degraded\degraded_pr.json,experiment/prs\6\other_llms\claude 3.7 sonnet\versions\degraded\degraded_pr.json
6_degraded,6_deepseek deepthink r1_degraded,0.009736987370550046,0.1350210970464135,0.6572052401746725,0.84053934,0.8682843446731567,0.8506311178207397,0.8593671321868896,0.7000000000000001,0.33333333333333326,0.6,0.4444444444444445,0.16,0.37037037037037035,0.4508542667345722,experiment/prs\6\versions\degraded\degraded_pr.json,experiment/prs\6\other_llms\deepseek deepthink r1\versions\degraded\degraded_pr.json
6_degraded,6_gemini 2.0 flash thinking_degraded,0.01176017230928208,0.1673469387755102,0.7037845705967977,0.43780166,0.8553529977798462,0.8346306085586548,0.8448647260665894,0.14285714285714285,0.0,0.14285714285714285,0.25,0.0,0.25,0.41315018056387476,experiment/prs\6\versions\degraded\degraded_pr.json,experiment/prs\6\other_llms\gemini 2.0 flash thinking\versions\degraded\degraded_pr.json
6_degraded,6_grok 3 (thinking)_degraded,0.03408018989856076,0.1583011583011583,0.7219796215429404,0.7999894,0.877785325050354,0.8679724931716919,0.8728513121604919,0.47058823529411764,0.26666666666666666,0.47058823529411764,0.3125,0.06666666666666667,0.25,0.6519663890486557,experiment/prs\6\versions\degraded\degraded_pr.json,experiment/prs\6\other_llms\grok 3 (thinking)\versions\degraded\degraded_pr.json
6_degraded,6_qwen2.5-max (thinking QwQ)_degraded,0.01223848371456307,0.13170731707317074,0.710334788937409,0.8718419,0.8876996636390686,0.8468633890151978,0.866800844669342,0.8181818181818182,0.7999999999999999,0.8181818181818182,0.2580645161290323,0.0,0.2580645161290323,0.48502942157893153,experiment/prs\6\versions\degraded\degraded_pr.json,experiment/prs\6\other_llms\qwen2.5-max (thinking QwQ)\versions\degraded\degraded_pr.json
6_improved_degraded,6_claude 3.7 sonnet_improved_degraded,0.042649676840968404,0.20707070707070707,0.7267434166997486,0.8755213,0.8536860942840576,0.857018232345581,0.8553488850593567,0.7142857142857142,0.4615384615384615,0.7142857142857142,0.42408376963350786,0.14210526315789476,0.23036649214659685,0.8244654273574887,experiment/prs\6\versions\improved_degraded\improved_degraded.json,experiment/prs\6\other_llms\claude 3.7 sonnet\versions\improved_degraded\improved_degraded_pr.json
6_improved_degraded,6_deepseek deepthink r1_improved_degraded,0.02496821068640857,0.16898148148148148,0.7549172650640025,0.8578162,0.8554676175117493,0.8675172328948975,0.8614503145217896,0.7692307692307693,0.5,0.7692307692307693,0.3629032258064516,0.11382113821138211,0.2096774193548387,0.5960229558400537,experiment/prs\6\versions\improved_degraded\improved_degraded.json,experiment/prs\6\other_llms\deepseek deepthink r1\versions\improved_degraded\improved_degraded_pr.json
6_improved_degraded,6_gemini 2.0 flash thinking_improved_degraded,0.06480580855210659,0.22338568935427575,0.7129629629629629,0.90410686,0.8658220767974854,0.8724049925804138,0.8691010475158691,0.7692307692307693,0.5833333333333334,0.7692307692307693,0.35452793834296725,0.1276595744680851,0.2042389210019268,0.8388617012333087,experiment/prs\6\versions\improved_degraded\improved_degraded.json,experiment/prs\6\other_llms\gemini 2.0 flash thinking\versions\improved_degraded\improved_degraded_pr.json
6_improved_degraded,6_grok 3 (thinking)_improved_degraded,0.047267642754706456,0.18674698795180722,0.6923711340206186,0.92928535,0.8703919649124146,0.8605525493621826,0.8654443025588989,0.6666666666666666,0.48000000000000004,0.6666666666666666,0.36217303822937624,0.14545454545454545,0.21730382293762576,0.7805735041089082,experiment/prs\6\versions\improved_degraded\improved_degraded.json,experiment/prs\6\other_llms\grok 3 (thinking)\versions\improved_degraded\improved_degraded_pr.json
6_improved_degraded,6_qwen2.5-max (thinking QwQ)_improved_degraded,0.010229930297469185,0.18527918781725888,0.7277552294723697,0.9097332,0.8623679280281067,0.8596429228782654,0.8610032796859741,0.7692307692307693,0.5833333333333334,0.7692307692307693,0.35341365461847385,0.08906882591093118,0.20080321285140562,0.5674953673788786,experiment/prs\6\versions\improved_degraded\improved_degraded.json,experiment/prs\6\other_llms\qwen2.5-max (thinking QwQ)\versions\improved_degraded\improved_degraded_pr.json
6_improved_original,6_claude 3.7 sonnet_improved_original,0.09687572350883808,0.24537037037037038,0.6671995349513152,0.89236736,0.8638957738876343,0.8850986957550049,0.8743686676025391,0.6153846153846153,0.5833333333333334,0.6153846153846153,0.5204819277108433,0.188861985472155,0.28433734939759037,0.8127898484716137,experiment/prs\6\versions\improved_original\improved_original_pr.json,experiment/prs\6\other_llms\claude 3.7 sonnet\versions\improved_original\improved_original_pr.json
6_improved_original,6_deepseek deepthink r1_improved_original,0.06920599083124619,0.19572953736654805,0.7296530656775038,0.8803811,0.8508846163749695,0.859961748123169,0.8553990125656128,0.7142857142857143,0.38461538461538464,0.7142857142857143,0.4115942028985507,0.13411078717201164,0.2318840579710145,0.6573352504172865,experiment/prs\6\versions\improved_original\improved_original_pr.json,experiment/prs\6\other_llms\deepseek deepthink r1\versions\improved_original\improved_original_pr.json
6_improved_original,6_gemini 2.0 flash thinking_improved_original,0.10800531602815473,0.26058631921824105,0.6558806146572104,0.9338989,0.8767480254173279,0.8879560828208923,0.8823164701461792,0.6153846153846153,0.5833333333333334,0.6153846153846153,0.561181434599156,0.2245762711864407,0.3122362869198312,0.8323821359656592,experiment/prs\6\versions\improved_original\improved_original_pr.json,experiment/prs\6\other_llms\gemini 2.0 flash thinking\versions\improved_original\improved_original_pr.json
6_improved_original,6_grok 3 (thinking)_improved_original,0.09314668974687287,0.24186046511627907,0.7023248507697141,0.9363663,0.8584235906600952,0.8649322390556335,0.861665666103363,0.6923076923076924,0.6666666666666667,0.6923076923076924,0.4876543209876543,0.18575851393188852,0.2654320987654321,0.7926555862005383,experiment/prs\6\versions\improved_original\improved_original_pr.json,experiment/prs\6\other_llms\grok 3 (thinking)\versions\improved_original\improved_original_pr.json
6_improved_original,6_qwen2.5-max (thinking QwQ)_improved_original,0.020387148213353183,0.17485265225933203,0.7215797512546367,0.92428344,0.8657662868499756,0.8762034773826599,0.8709535598754883,0.7200000000000001,0.6956521739130435,0.7200000000000001,0.47493403693931396,0.1909814323607427,0.24802110817941952,0.6060409460447683,experiment/prs\6\versions\improved_original\improved_original_pr.json,experiment/prs\6\other_llms\qwen2.5-max (thinking QwQ)\versions\improved_original\improved_original_pr.json
